,id,explanation_method,comprehensiveness,sufficiency,prob
199,3365,decompx,0.006766872970681442,0.0063704346355639005,0.9996423721313477
200,338,decompx,0.9298272864926778,0.02726890480047778,0.9852792024612427
201,1346,decompx,0.6464487802651193,0.04975321392218272,0.9897589683532715
202,4523,decompx,0.8049103652980799,0.029190361085865233,0.9981122016906738
203,4054,decompx,0.4194859052516239,-0.14361932866697041,0.8148842453956604
204,1577,decompx,0.4413974217555307,0.04865874825639928,0.9991635084152222
205,1123,decompx,0.6986097801668938,0.022163723443829737,0.9992470741271973
206,3777,decompx,0.7956527586788833,-0.12813654878447134,0.7993559837341309
207,752,decompx,0.23470911416022675,0.005848752415698507,0.999661922454834
208,681,decompx,0.6180757031860676,0.02041174251247536,0.9991687536239624
209,4433,decompx,0.7736253380234733,0.04890218435933715,0.9993265867233276
210,1904,decompx,0.2613811254425225,-0.5279426951534473,0.28973811864852905
211,2342,decompx,0.06084335587766706,0.035337702352173476,0.9989364743232727
212,2364,decompx,0.48211580946884747,0.0035826414823532104,0.9996687173843384
213,778,decompx,0.45449385169688294,-0.19156597119014143,0.6467320919036865
214,3001,decompx,0.8257063574713108,0.04027803682468154,0.9987093210220337
